"condition","std","replication","seed"
0,0.15,422,12637
1,0.15,422,12638
2,0.15,422,12639
3,0.15,422,12640
4,0.15,422,12641
5,0.15,422,12642
0,0.3,422,12643
1,0.3,422,12644
2,0.3,422,12645
3,0.3,422,12646
4,0.3,422,12647
5,0.3,422,12648
0,0.45,422,12649
1,0.45,422,12650
2,0.45,422,12651
3,0.45,422,12652
4,0.45,422,12653
5,0.45,422,12654
0,0.6,422,12655
1,0.6,422,12656
2,0.6,422,12657
3,0.6,422,12658
4,0.6,422,12659
5,0.6,422,12660
0,0,423,12661
1,0,423,12662
2,0,423,12663
3,0,423,12664
4,0,423,12665
5,0,423,12666
0,0.15,423,12667
1,0.15,423,12668
2,0.15,423,12669
3,0.15,423,12670
4,0.15,423,12671
5,0.15,423,12672
0,0.3,423,12673
1,0.3,423,12674
2,0.3,423,12675
3,0.3,423,12676
4,0.3,423,12677
5,0.3,423,12678
0,0.45,423,12679
1,0.45,423,12680
2,0.45,423,12681
3,0.45,423,12682
4,0.45,423,12683
5,0.45,423,12684
0,0.6,423,12685
1,0.6,423,12686
2,0.6,423,12687
3,0.6,423,12688
4,0.6,423,12689
5,0.6,423,12690
0,0,424,12691
1,0,424,12692
2,0,424,12693
3,0,424,12694
4,0,424,12695
5,0,424,12696
0,0.15,424,12697
1,0.15,424,12698
2,0.15,424,12699
3,0.15,424,12700
4,0.15,424,12701
5,0.15,424,12702
0,0.3,424,12703
1,0.3,424,12704
2,0.3,424,12705
3,0.3,424,12706
4,0.3,424,12707
5,0.3,424,12708
0,0.45,424,12709
1,0.45,424,12710
2,0.45,424,12711
3,0.45,424,12712
4,0.45,424,12713
5,0.45,424,12714
0,0.6,424,12715
1,0.6,424,12716
2,0.6,424,12717
3,0.6,424,12718
4,0.6,424,12719
5,0.6,424,12720
0,0,425,12721
1,0,425,12722
2,0,425,12723
3,0,425,12724
4,0,425,12725
5,0,425,12726
0,0.15,425,12727
1,0.15,425,12728
2,0.15,425,12729
3,0.15,425,12730
4,0.15,425,12731
5,0.15,425,12732
0,0.3,425,12733
1,0.3,425,12734
2,0.3,425,12735
3,0.3,425,12736
4,0.3,425,12737
5,0.3,425,12738
0,0.45,425,12739
1,0.45,425,12740
2,0.45,425,12741
3,0.45,425,12742
4,0.45,425,12743
5,0.45,425,12744
0,0.6,425,12745
1,0.6,425,12746
2,0.6,425,12747
3,0.6,425,12748
4,0.6,425,12749
5,0.6,425,12750
0,0,426,12751
1,0,426,12752
2,0,426,12753
3,0,426,12754
4,0,426,12755
5,0,426,12756
0,0.15,426,12757
1,0.15,426,12758
2,0.15,426,12759
3,0.15,426,12760
4,0.15,426,12761
5,0.15,426,12762
0,0.3,426,12763
1,0.3,426,12764
2,0.3,426,12765
3,0.3,426,12766
4,0.3,426,12767
5,0.3,426,12768
0,0.45,426,12769
1,0.45,426,12770
2,0.45,426,12771
3,0.45,426,12772
4,0.45,426,12773
5,0.45,426,12774
0,0.6,426,12775
1,0.6,426,12776
2,0.6,426,12777
3,0.6,426,12778
4,0.6,426,12779
5,0.6,426,12780
0,0,427,12781
1,0,427,12782
2,0,427,12783
3,0,427,12784
4,0,427,12785
5,0,427,12786
0,0.15,427,12787
1,0.15,427,12788
2,0.15,427,12789
3,0.15,427,12790
4,0.15,427,12791
5,0.15,427,12792
0,0.3,427,12793
1,0.3,427,12794
2,0.3,427,12795
3,0.3,427,12796
4,0.3,427,12797
5,0.3,427,12798
0,0.45,427,12799
1,0.45,427,12800
2,0.45,427,12801
3,0.45,427,12802
4,0.45,427,12803
5,0.45,427,12804
0,0.6,427,12805
1,0.6,427,12806
2,0.6,427,12807
3,0.6,427,12808
4,0.6,427,12809
5,0.6,427,12810
0,0,428,12811
1,0,428,12812
2,0,428,12813
3,0,428,12814
4,0,428,12815
5,0,428,12816
0,0.15,428,12817
1,0.15,428,12818
2,0.15,428,12819
3,0.15,428,12820
4,0.15,428,12821
5,0.15,428,12822
0,0.3,428,12823
1,0.3,428,12824
2,0.3,428,12825
3,0.3,428,12826
4,0.3,428,12827
5,0.3,428,12828
0,0.45,428,12829
1,0.45,428,12830
2,0.45,428,12831
3,0.45,428,12832
4,0.45,428,12833
5,0.45,428,12834
0,0.6,428,12835
1,0.6,428,12836
2,0.6,428,12837
3,0.6,428,12838
4,0.6,428,12839
5,0.6,428,12840
0,0,429,12841
1,0,429,12842
2,0,429,12843
3,0,429,12844
4,0,429,12845
5,0,429,12846
0,0.15,429,12847
1,0.15,429,12848
2,0.15,429,12849
3,0.15,429,12850
4,0.15,429,12851
5,0.15,429,12852
0,0.3,429,12853
1,0.3,429,12854
2,0.3,429,12855
3,0.3,429,12856
4,0.3,429,12857
5,0.3,429,12858
0,0.45,429,12859
1,0.45,429,12860
2,0.45,429,12861
3,0.45,429,12862
4,0.45,429,12863
5,0.45,429,12864
0,0.6,429,12865
1,0.6,429,12866
2,0.6,429,12867
3,0.6,429,12868
4,0.6,429,12869
5,0.6,429,12870
0,0,430,12871
1,0,430,12872
2,0,430,12873
3,0,430,12874
4,0,430,12875
5,0,430,12876
0,0.15,430,12877
1,0.15,430,12878
2,0.15,430,12879
3,0.15,430,12880
4,0.15,430,12881
5,0.15,430,12882
0,0.3,430,12883
1,0.3,430,12884
2,0.3,430,12885
3,0.3,430,12886
4,0.3,430,12887
5,0.3,430,12888
0,0.45,430,12889
1,0.45,430,12890
2,0.45,430,12891
3,0.45,430,12892
4,0.45,430,12893
5,0.45,430,12894
0,0.6,430,12895
1,0.6,430,12896
2,0.6,430,12897
3,0.6,430,12898
4,0.6,430,12899
5,0.6,430,12900
0,0,431,12901
1,0,431,12902
2,0,431,12903
3,0,431,12904
4,0,431,12905
5,0,431,12906
0,0.15,431,12907
1,0.15,431,12908
2,0.15,431,12909
3,0.15,431,12910
4,0.15,431,12911
5,0.15,431,12912
0,0.3,431,12913
1,0.3,431,12914
2,0.3,431,12915
3,0.3,431,12916
4,0.3,431,12917
5,0.3,431,12918
0,0.45,431,12919
1,0.45,431,12920
2,0.45,431,12921
3,0.45,431,12922
4,0.45,431,12923
5,0.45,431,12924
0,0.6,431,12925
1,0.6,431,12926
2,0.6,431,12927
3,0.6,431,12928
4,0.6,431,12929
5,0.6,431,12930
0,0,432,12931
1,0,432,12932
2,0,432,12933
3,0,432,12934
4,0,432,12935
5,0,432,12936
0,0.15,432,12937
1,0.15,432,12938
2,0.15,432,12939
3,0.15,432,12940
4,0.15,432,12941
5,0.15,432,12942
0,0.3,432,12943
1,0.3,432,12944
2,0.3,432,12945
3,0.3,432,12946
4,0.3,432,12947
5,0.3,432,12948
0,0.45,432,12949
1,0.45,432,12950
2,0.45,432,12951
3,0.45,432,12952
4,0.45,432,12953
5,0.45,432,12954
0,0.6,432,12955
1,0.6,432,12956
2,0.6,432,12957
3,0.6,432,12958
4,0.6,432,12959
5,0.6,432,12960
0,0,433,12961
1,0,433,12962
2,0,433,12963
3,0,433,12964
4,0,433,12965
5,0,433,12966
0,0.15,433,12967
1,0.15,433,12968
2,0.15,433,12969
3,0.15,433,12970
4,0.15,433,12971
5,0.15,433,12972
0,0.3,433,12973
1,0.3,433,12974
2,0.3,433,12975
3,0.3,433,12976
4,0.3,433,12977
5,0.3,433,12978
0,0.45,433,12979
1,0.45,433,12980
2,0.45,433,12981
3,0.45,433,12982
4,0.45,433,12983
5,0.45,433,12984
0,0.6,433,12985
1,0.6,433,12986
2,0.6,433,12987
3,0.6,433,12988
4,0.6,433,12989
5,0.6,433,12990
0,0,434,12991
1,0,434,12992
2,0,434,12993
3,0,434,12994
4,0,434,12995
5,0,434,12996
0,0.15,434,12997
1,0.15,434,12998
2,0.15,434,12999
3,0.15,434,13000
4,0.15,434,13001
5,0.15,434,13002
0,0.3,434,13003
1,0.3,434,13004
2,0.3,434,13005
3,0.3,434,13006
4,0.3,434,13007
5,0.3,434,13008
0,0.45,434,13009
1,0.45,434,13010
2,0.45,434,13011
3,0.45,434,13012
4,0.45,434,13013
5,0.45,434,13014
0,0.6,434,13015
1,0.6,434,13016
2,0.6,434,13017
3,0.6,434,13018
4,0.6,434,13019
5,0.6,434,13020
0,0,435,13021
1,0,435,13022
2,0,435,13023
3,0,435,13024
4,0,435,13025
5,0,435,13026
0,0.15,435,13027
1,0.15,435,13028
2,0.15,435,13029
3,0.15,435,13030
4,0.15,435,13031
5,0.15,435,13032
0,0.3,435,13033
1,0.3,435,13034
2,0.3,435,13035
3,0.3,435,13036
4,0.3,435,13037
5,0.3,435,13038
0,0.45,435,13039
1,0.45,435,13040
2,0.45,435,13041
3,0.45,435,13042
4,0.45,435,13043
5,0.45,435,13044
0,0.6,435,13045
1,0.6,435,13046
2,0.6,435,13047
3,0.6,435,13048
4,0.6,435,13049
5,0.6,435,13050
0,0,436,13051
1,0,436,13052
2,0,436,13053
3,0,436,13054
4,0,436,13055
5,0,436,13056
0,0.15,436,13057
1,0.15,436,13058
2,0.15,436,13059
3,0.15,436,13060
4,0.15,436,13061
5,0.15,436,13062
0,0.3,436,13063
1,0.3,436,13064
2,0.3,436,13065
3,0.3,436,13066
4,0.3,436,13067
5,0.3,436,13068
0,0.45,436,13069
1,0.45,436,13070
2,0.45,436,13071
3,0.45,436,13072
4,0.45,436,13073
5,0.45,436,13074
0,0.6,436,13075
1,0.6,436,13076
2,0.6,436,13077
3,0.6,436,13078
4,0.6,436,13079
5,0.6,436,13080
0,0,437,13081
1,0,437,13082
2,0,437,13083
3,0,437,13084
4,0,437,13085
5,0,437,13086
0,0.15,437,13087
1,0.15,437,13088
2,0.15,437,13089
3,0.15,437,13090
4,0.15,437,13091
5,0.15,437,13092
0,0.3,437,13093
1,0.3,437,13094
2,0.3,437,13095
3,0.3,437,13096
4,0.3,437,13097
5,0.3,437,13098
0,0.45,437,13099
1,0.45,437,13100
2,0.45,437,13101
3,0.45,437,13102
4,0.45,437,13103
5,0.45,437,13104
0,0.6,437,13105
1,0.6,437,13106
2,0.6,437,13107
3,0.6,437,13108
4,0.6,437,13109
5,0.6,437,13110
0,0,438,13111
1,0,438,13112
2,0,438,13113
3,0,438,13114
4,0,438,13115
5,0,438,13116
0,0.15,438,13117
1,0.15,438,13118
2,0.15,438,13119
3,0.15,438,13120
4,0.15,438,13121
5,0.15,438,13122
0,0.3,438,13123
1,0.3,438,13124
2,0.3,438,13125
3,0.3,438,13126
4,0.3,438,13127
5,0.3,438,13128
0,0.45,438,13129
1,0.45,438,13130
2,0.45,438,13131
3,0.45,438,13132
4,0.45,438,13133
5,0.45,438,13134
0,0.6,438,13135
1,0.6,438,13136
2,0.6,438,13137
3,0.6,438,13138
4,0.6,438,13139
5,0.6,438,13140
0,0,439,13141
1,0,439,13142
2,0,439,13143
3,0,439,13144
4,0,439,13145
5,0,439,13146
0,0.15,439,13147
1,0.15,439,13148
2,0.15,439,13149
3,0.15,439,13150
4,0.15,439,13151
5,0.15,439,13152
0,0.3,439,13153
1,0.3,439,13154
2,0.3,439,13155
3,0.3,439,13156
4,0.3,439,13157
5,0.3,439,13158
0,0.45,439,13159
1,0.45,439,13160
2,0.45,439,13161
3,0.45,439,13162
4,0.45,439,13163
5,0.45,439,13164
0,0.6,439,13165
1,0.6,439,13166
2,0.6,439,13167
3,0.6,439,13168
4,0.6,439,13169
5,0.6,439,13170
0,0,440,13171
1,0,440,13172
2,0,440,13173
3,0,440,13174
4,0,440,13175
5,0,440,13176
0,0.15,440,13177
1,0.15,440,13178
2,0.15,440,13179
3,0.15,440,13180
4,0.15,440,13181
5,0.15,440,13182
0,0.3,440,13183
1,0.3,440,13184
2,0.3,440,13185
3,0.3,440,13186
4,0.3,440,13187
5,0.3,440,13188
0,0.45,440,13189
1,0.45,440,13190
2,0.45,440,13191
3,0.45,440,13192
4,0.45,440,13193
5,0.45,440,13194
0,0.6,440,13195
1,0.6,440,13196
2,0.6,440,13197
3,0.6,440,13198
4,0.6,440,13199
5,0.6,440,13200
0,0,441,13201
1,0,441,13202
2,0,441,13203
3,0,441,13204
4,0,441,13205
5,0,441,13206
0,0.15,441,13207
1,0.15,441,13208
2,0.15,441,13209
3,0.15,441,13210
4,0.15,441,13211
5,0.15,441,13212
0,0.3,441,13213
1,0.3,441,13214
2,0.3,441,13215
3,0.3,441,13216
4,0.3,441,13217
5,0.3,441,13218
0,0.45,441,13219
1,0.45,441,13220
2,0.45,441,13221
3,0.45,441,13222
4,0.45,441,13223
5,0.45,441,13224
0,0.6,441,13225
1,0.6,441,13226
2,0.6,441,13227
3,0.6,441,13228
4,0.6,441,13229
5,0.6,441,13230
0,0,442,13231
1,0,442,13232
2,0,442,13233
3,0,442,13234
4,0,442,13235
5,0,442,13236
0,0.15,442,13237
1,0.15,442,13238
2,0.15,442,13239
3,0.15,442,13240
4,0.15,442,13241
5,0.15,442,13242
0,0.3,442,13243
1,0.3,442,13244
2,0.3,442,13245
3,0.3,442,13246
4,0.3,442,13247
5,0.3,442,13248
0,0.45,442,13249
1,0.45,442,13250
2,0.45,442,13251
3,0.45,442,13252
4,0.45,442,13253
5,0.45,442,13254
0,0.6,442,13255
1,0.6,442,13256
2,0.6,442,13257
3,0.6,442,13258
4,0.6,442,13259
5,0.6,442,13260
0,0,443,13261
1,0,443,13262
2,0,443,13263
3,0,443,13264
4,0,443,13265
5,0,443,13266
0,0.15,443,13267
1,0.15,443,13268
2,0.15,443,13269
3,0.15,443,13270
4,0.15,443,13271
5,0.15,443,13272
0,0.3,443,13273
1,0.3,443,13274
2,0.3,443,13275
3,0.3,443,13276
4,0.3,443,13277
5,0.3,443,13278
0,0.45,443,13279
1,0.45,443,13280
2,0.45,443,13281
3,0.45,443,13282
4,0.45,443,13283
5,0.45,443,13284
0,0.6,443,13285
1,0.6,443,13286
2,0.6,443,13287
3,0.6,443,13288
4,0.6,443,13289
5,0.6,443,13290
0,0,444,13291
1,0,444,13292
2,0,444,13293
3,0,444,13294
4,0,444,13295
5,0,444,13296
0,0.15,444,13297
1,0.15,444,13298
2,0.15,444,13299
3,0.15,444,13300
4,0.15,444,13301
5,0.15,444,13302
0,0.3,444,13303
1,0.3,444,13304
2,0.3,444,13305
3,0.3,444,13306
4,0.3,444,13307
5,0.3,444,13308
0,0.45,444,13309
1,0.45,444,13310
2,0.45,444,13311
3,0.45,444,13312
4,0.45,444,13313
5,0.45,444,13314
0,0.6,444,13315
1,0.6,444,13316
2,0.6,444,13317
3,0.6,444,13318
4,0.6,444,13319
5,0.6,444,13320
0,0,445,13321
1,0,445,13322
2,0,445,13323
3,0,445,13324
4,0,445,13325
5,0,445,13326
0,0.15,445,13327
1,0.15,445,13328
2,0.15,445,13329
3,0.15,445,13330
4,0.15,445,13331
5,0.15,445,13332
0,0.3,445,13333
1,0.3,445,13334
2,0.3,445,13335
3,0.3,445,13336
4,0.3,445,13337
5,0.3,445,13338
0,0.45,445,13339
1,0.45,445,13340
2,0.45,445,13341
3,0.45,445,13342
4,0.45,445,13343
5,0.45,445,13344
0,0.6,445,13345
1,0.6,445,13346
2,0.6,445,13347
3,0.6,445,13348
4,0.6,445,13349
5,0.6,445,13350
0,0,446,13351
1,0,446,13352
2,0,446,13353
3,0,446,13354
4,0,446,13355
5,0,446,13356
0,0.15,446,13357
1,0.15,446,13358
2,0.15,446,13359
3,0.15,446,13360
4,0.15,446,13361
5,0.15,446,13362
0,0.3,446,13363
1,0.3,446,13364
2,0.3,446,13365
3,0.3,446,13366
4,0.3,446,13367
5,0.3,446,13368
0,0.45,446,13369
1,0.45,446,13370
2,0.45,446,13371
3,0.45,446,13372
4,0.45,446,13373
5,0.45,446,13374
0,0.6,446,13375
1,0.6,446,13376
2,0.6,446,13377
3,0.6,446,13378
4,0.6,446,13379
5,0.6,446,13380
0,0,447,13381
1,0,447,13382
2,0,447,13383
3,0,447,13384
4,0,447,13385
5,0,447,13386
0,0.15,447,13387
1,0.15,447,13388
2,0.15,447,13389
3,0.15,447,13390
4,0.15,447,13391
5,0.15,447,13392
0,0.3,447,13393
1,0.3,447,13394
2,0.3,447,13395
3,0.3,447,13396
4,0.3,447,13397
5,0.3,447,13398
0,0.45,447,13399
1,0.45,447,13400
2,0.45,447,13401
3,0.45,447,13402
4,0.45,447,13403
5,0.45,447,13404
0,0.6,447,13405
1,0.6,447,13406
2,0.6,447,13407
3,0.6,447,13408
4,0.6,447,13409
5,0.6,447,13410
0,0,448,13411
1,0,448,13412
2,0,448,13413
3,0,448,13414
4,0,448,13415
5,0,448,13416
0,0.15,448,13417
1,0.15,448,13418
2,0.15,448,13419
3,0.15,448,13420
4,0.15,448,13421
5,0.15,448,13422
0,0.3,448,13423
1,0.3,448,13424
2,0.3,448,13425
3,0.3,448,13426
4,0.3,448,13427
5,0.3,448,13428
0,0.45,448,13429
1,0.45,448,13430
2,0.45,448,13431
3,0.45,448,13432
4,0.45,448,13433
5,0.45,448,13434
0,0.6,448,13435
1,0.6,448,13436
2,0.6,448,13437
3,0.6,448,13438
4,0.6,448,13439
5,0.6,448,13440
0,0,449,13441
1,0,449,13442
2,0,449,13443
3,0,449,13444
4,0,449,13445
5,0,449,13446
0,0.15,449,13447
1,0.15,449,13448
2,0.15,449,13449
3,0.15,449,13450
4,0.15,449,13451
5,0.15,449,13452
0,0.3,449,13453
1,0.3,449,13454
2,0.3,449,13455
3,0.3,449,13456
4,0.3,449,13457
5,0.3,449,13458
0,0.45,449,13459
1,0.45,449,13460
2,0.45,449,13461
3,0.45,449,13462
4,0.45,449,13463
5,0.45,449,13464
0,0.6,449,13465
1,0.6,449,13466
2,0.6,449,13467
3,0.6,449,13468
4,0.6,449,13469
5,0.6,449,13470
0,0,450,13471
1,0,450,13472
2,0,450,13473
3,0,450,13474
4,0,450,13475
5,0,450,13476
0,0.15,450,13477
1,0.15,450,13478
2,0.15,450,13479
3,0.15,450,13480
4,0.15,450,13481
5,0.15,450,13482
0,0.3,450,13483
1,0.3,450,13484
2,0.3,450,13485
3,0.3,450,13486
4,0.3,450,13487
5,0.3,450,13488
0,0.45,450,13489
1,0.45,450,13490
2,0.45,450,13491
3,0.45,450,13492
4,0.45,450,13493
5,0.45,450,13494
0,0.6,450,13495
1,0.6,450,13496
2,0.6,450,13497
3,0.6,450,13498
4,0.6,450,13499
5,0.6,450,13500
0,0,451,13501
1,0,451,13502
2,0,451,13503
3,0,451,13504
4,0,451,13505
5,0,451,13506
0,0.15,451,13507
1,0.15,451,13508
2,0.15,451,13509
3,0.15,451,13510
4,0.15,451,13511
5,0.15,451,13512
0,0.3,451,13513
1,0.3,451,13514
2,0.3,451,13515
3,0.3,451,13516
4,0.3,451,13517
5,0.3,451,13518
0,0.45,451,13519
1,0.45,451,13520
2,0.45,451,13521
3,0.45,451,13522
4,0.45,451,13523
5,0.45,451,13524
0,0.6,451,13525
1,0.6,451,13526
2,0.6,451,13527
3,0.6,451,13528
4,0.6,451,13529
5,0.6,451,13530
0,0,452,13531
1,0,452,13532
2,0,452,13533
3,0,452,13534
4,0,452,13535
5,0,452,13536
0,0.15,452,13537
1,0.15,452,13538
2,0.15,452,13539
3,0.15,452,13540
4,0.15,452,13541
5,0.15,452,13542
0,0.3,452,13543
1,0.3,452,13544
2,0.3,452,13545
3,0.3,452,13546
4,0.3,452,13547
5,0.3,452,13548
0,0.45,452,13549
1,0.45,452,13550
2,0.45,452,13551
3,0.45,452,13552
4,0.45,452,13553
5,0.45,452,13554
0,0.6,452,13555
1,0.6,452,13556
2,0.6,452,13557
3,0.6,452,13558
4,0.6,452,13559
5,0.6,452,13560
0,0,453,13561
1,0,453,13562
2,0,453,13563
3,0,453,13564
4,0,453,13565
5,0,453,13566
0,0.15,453,13567
1,0.15,453,13568
2,0.15,453,13569
3,0.15,453,13570
4,0.15,453,13571
5,0.15,453,13572
0,0.3,453,13573
1,0.3,453,13574
2,0.3,453,13575
3,0.3,453,13576
4,0.3,453,13577
5,0.3,453,13578
0,0.45,453,13579
1,0.45,453,13580
2,0.45,453,13581
3,0.45,453,13582
4,0.45,453,13583
5,0.45,453,13584
0,0.6,453,13585
1,0.6,453,13586
2,0.6,453,13587
3,0.6,453,13588
4,0.6,453,13589
5,0.6,453,13590
0,0,454,13591
1,0,454,13592
2,0,454,13593
3,0,454,13594
4,0,454,13595
5,0,454,13596
0,0.15,454,13597
1,0.15,454,13598
2,0.15,454,13599
3,0.15,454,13600
4,0.15,454,13601
5,0.15,454,13602
0,0.3,454,13603
1,0.3,454,13604
2,0.3,454,13605
3,0.3,454,13606
4,0.3,454,13607
5,0.3,454,13608
0,0.45,454,13609
1,0.45,454,13610
2,0.45,454,13611
3,0.45,454,13612
4,0.45,454,13613
5,0.45,454,13614
0,0.6,454,13615
1,0.6,454,13616
2,0.6,454,13617
3,0.6,454,13618
4,0.6,454,13619
5,0.6,454,13620
0,0,455,13621
1,0,455,13622
2,0,455,13623
3,0,455,13624
4,0,455,13625
5,0,455,13626
0,0.15,455,13627
1,0.15,455,13628
2,0.15,455,13629
3,0.15,455,13630
4,0.15,455,13631
5,0.15,455,13632
0,0.3,455,13633
1,0.3,455,13634
2,0.3,455,13635
3,0.3,455,13636
4,0.3,455,13637
5,0.3,455,13638
0,0.45,455,13639
1,0.45,455,13640
2,0.45,455,13641
3,0.45,455,13642
4,0.45,455,13643
5,0.45,455,13644
0,0.6,455,13645
1,0.6,455,13646
2,0.6,455,13647
3,0.6,455,13648
4,0.6,455,13649
5,0.6,455,13650
0,0,456,13651
1,0,456,13652
2,0,456,13653
3,0,456,13654
4,0,456,13655
5,0,456,13656
0,0.15,456,13657
1,0.15,456,13658
2,0.15,456,13659
3,0.15,456,13660
4,0.15,456,13661
5,0.15,456,13662
0,0.3,456,13663
1,0.3,456,13664
2,0.3,456,13665
3,0.3,456,13666
4,0.3,456,13667
5,0.3,456,13668
0,0.45,456,13669
1,0.45,456,13670
2,0.45,456,13671
3,0.45,456,13672
4,0.45,456,13673
5,0.45,456,13674
0,0.6,456,13675
1,0.6,456,13676
2,0.6,456,13677
3,0.6,456,13678
4,0.6,456,13679
5,0.6,456,13680
0,0,457,13681
1,0,457,13682
2,0,457,13683
3,0,457,13684
4,0,457,13685
5,0,457,13686
0,0.15,457,13687
1,0.15,457,13688
2,0.15,457,13689
3,0.15,457,13690
4,0.15,457,13691
5,0.15,457,13692
0,0.3,457,13693
1,0.3,457,13694
2,0.3,457,13695
3,0.3,457,13696
4,0.3,457,13697
5,0.3,457,13698
0,0.45,457,13699
1,0.45,457,13700
2,0.45,457,13701
3,0.45,457,13702
4,0.45,457,13703
5,0.45,457,13704
0,0.6,457,13705
1,0.6,457,13706
2,0.6,457,13707
3,0.6,457,13708
4,0.6,457,13709
5,0.6,457,13710
0,0,458,13711
1,0,458,13712
2,0,458,13713
3,0,458,13714
4,0,458,13715
5,0,458,13716
0,0.15,458,13717
1,0.15,458,13718
2,0.15,458,13719
3,0.15,458,13720
4,0.15,458,13721
5,0.15,458,13722
0,0.3,458,13723
1,0.3,458,13724
2,0.3,458,13725
3,0.3,458,13726
4,0.3,458,13727
5,0.3,458,13728
0,0.45,458,13729
1,0.45,458,13730
2,0.45,458,13731
3,0.45,458,13732
4,0.45,458,13733
5,0.45,458,13734
0,0.6,458,13735
1,0.6,458,13736
2,0.6,458,13737
3,0.6,458,13738
4,0.6,458,13739
5,0.6,458,13740
0,0,459,13741
1,0,459,13742
2,0,459,13743
3,0,459,13744
4,0,459,13745
5,0,459,13746
0,0.15,459,13747
1,0.15,459,13748
2,0.15,459,13749
3,0.15,459,13750
4,0.15,459,13751
5,0.15,459,13752
0,0.3,459,13753
1,0.3,459,13754
2,0.3,459,13755
3,0.3,459,13756
4,0.3,459,13757
5,0.3,459,13758
0,0.45,459,13759
1,0.45,459,13760
2,0.45,459,13761
3,0.45,459,13762
4,0.45,459,13763
5,0.45,459,13764
0,0.6,459,13765
1,0.6,459,13766
2,0.6,459,13767
3,0.6,459,13768
4,0.6,459,13769
5,0.6,459,13770
0,0,460,13771
1,0,460,13772
2,0,460,13773
3,0,460,13774
4,0,460,13775
5,0,460,13776
0,0.15,460,13777
1,0.15,460,13778
2,0.15,460,13779
3,0.15,460,13780
4,0.15,460,13781
5,0.15,460,13782
0,0.3,460,13783
1,0.3,460,13784
2,0.3,460,13785
3,0.3,460,13786
4,0.3,460,13787
5,0.3,460,13788
0,0.45,460,13789
1,0.45,460,13790
2,0.45,460,13791
3,0.45,460,13792
4,0.45,460,13793
5,0.45,460,13794
0,0.6,460,13795
1,0.6,460,13796
2,0.6,460,13797
3,0.6,460,13798
4,0.6,460,13799
5,0.6,460,13800
0,0,461,13801
1,0,461,13802
2,0,461,13803
3,0,461,13804
4,0,461,13805
5,0,461,13806
0,0.15,461,13807
1,0.15,461,13808
2,0.15,461,13809
3,0.15,461,13810
4,0.15,461,13811
5,0.15,461,13812
0,0.3,461,13813
1,0.3,461,13814
2,0.3,461,13815
3,0.3,461,13816
4,0.3,461,13817
5,0.3,461,13818
0,0.45,461,13819
1,0.45,461,13820
2,0.45,461,13821
3,0.45,461,13822
4,0.45,461,13823
5,0.45,461,13824
0,0.6,461,13825
1,0.6,461,13826
2,0.6,461,13827
3,0.6,461,13828
4,0.6,461,13829
5,0.6,461,13830
0,0,462,13831
1,0,462,13832
2,0,462,13833
3,0,462,13834
4,0,462,13835
5,0,462,13836
0,0.15,462,13837
1,0.15,462,13838
2,0.15,462,13839
3,0.15,462,13840
4,0.15,462,13841
5,0.15,462,13842
0,0.3,462,13843
1,0.3,462,13844
2,0.3,462,13845
3,0.3,462,13846
4,0.3,462,13847
5,0.3,462,13848
0,0.45,462,13849
1,0.45,462,13850
2,0.45,462,13851
3,0.45,462,13852
4,0.45,462,13853
5,0.45,462,13854
0,0.6,462,13855
1,0.6,462,13856
2,0.6,462,13857
3,0.6,462,13858
4,0.6,462,13859
5,0.6,462,13860
0,0,463,13861
1,0,463,13862
2,0,463,13863
3,0,463,13864
4,0,463,13865
5,0,463,13866
0,0.15,463,13867
1,0.15,463,13868
2,0.15,463,13869
3,0.15,463,13870
4,0.15,463,13871
5,0.15,463,13872
0,0.3,463,13873
1,0.3,463,13874
2,0.3,463,13875
3,0.3,463,13876
4,0.3,463,13877
5,0.3,463,13878
0,0.45,463,13879
1,0.45,463,13880
2,0.45,463,13881
3,0.45,463,13882
4,0.45,463,13883
5,0.45,463,13884
0,0.6,463,13885
1,0.6,463,13886
2,0.6,463,13887
3,0.6,463,13888
4,0.6,463,13889
5,0.6,463,13890
0,0,464,13891
1,0,464,13892
2,0,464,13893
3,0,464,13894
4,0,464,13895
5,0,464,13896
0,0.15,464,13897
1,0.15,464,13898
2,0.15,464,13899
3,0.15,464,13900
4,0.15,464,13901
5,0.15,464,13902
0,0.3,464,13903
1,0.3,464,13904
2,0.3,464,13905
3,0.3,464,13906
4,0.3,464,13907
5,0.3,464,13908
0,0.45,464,13909
1,0.45,464,13910
2,0.45,464,13911
3,0.45,464,13912
4,0.45,464,13913
5,0.45,464,13914
0,0.6,464,13915
1,0.6,464,13916
2,0.6,464,13917
3,0.6,464,13918
4,0.6,464,13919
5,0.6,464,13920
0,0,465,13921
1,0,465,13922
2,0,465,13923
3,0,465,13924
4,0,465,13925
5,0,465,13926
0,0.15,465,13927
1,0.15,465,13928
2,0.15,465,13929
3,0.15,465,13930
4,0.15,465,13931
5,0.15,465,13932
0,0.3,465,13933
1,0.3,465,13934
2,0.3,465,13935
3,0.3,465,13936
4,0.3,465,13937
5,0.3,465,13938
0,0.45,465,13939
1,0.45,465,13940
2,0.45,465,13941
3,0.45,465,13942
4,0.45,465,13943
5,0.45,465,13944
0,0.6,465,13945
1,0.6,465,13946
2,0.6,465,13947
3,0.6,465,13948
4,0.6,465,13949
5,0.6,465,13950
0,0,466,13951
1,0,466,13952
2,0,466,13953
3,0,466,13954
4,0,466,13955
